name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified
Ji-soo,DEF,Brentford,0.0,0,0,0,0,0.0,96,0.0,0.0,0.0,0.0,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,18,0,0,0,0,24,0,41999,0,2,0,0.0,0,-377,720,1097,39,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Eze,MID,Crystal Palace,0.0,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,14,0,0,0,0,24,0,3002,0,2,0,0.0,0,232,388,156,44,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Irving,MID,West Ham,0.3,0,0,8,0,15.1,576,0.11,0.13,0.02,1.46,234,2,0,2.7,11.0,2025-02-03T20:00:00Z,76,6,0,0,0,0,24,0,2672,1,1,2,1.0,1,3,38,35,48,False,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Hein,GK,Arsenal,0.0,0,0,0,0,0.0,5,0.0,0.0,0.0,0.0,231,0,0,0.0,0.0,2025-02-02T16:30:00Z,0,13,0,0,0,0,24,0,2935,0,1,5,0.0,0,-21,0,21,40,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Clyne,DEF,Crystal Palace,0.8,0,0,3,0,0.0,196,0.0,0.0,0.0,0.1,237,0,0,0.5,5.0,2025-02-02T14:00:00Z,2,14,0,0,0,0,24,0,10681,0,2,0,0.0,1,-79,186,265,43,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Lukić,MID,Fulham,2.0,0,0,13,0,43.3,249,0.05,0.05,0.0,0.75,238,1,0,6.6,20.8,2025-02-01T15:00:00Z,90,15,0,0,0,0,24,0,6397,1,2,1,2.0,2,-74,300,374,48,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Kevin,MID,Man City,5.2,0,0,3,0,0.3,345,0.0,0.0,0.0,0.25,231,2,0,0.0,0.0,2025-02-02T16:30:00Z,18,1,0,0,0,0,24,0,466895,0,1,5,0.0,1,-33197,5102,38299,94,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Kukonki,DEF,Man Utd,0.0,0,0,0,0,0.0,691,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,7,0,0,0,0,24,0,1190,0,2,0,0.0,0,12,59,47,40,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Neto,GK,Arsenal,0.0,0,0,0,0,0.0,73,0.0,0.0,0.0,0.0,231,0,0,0.0,0.0,2025-02-02T16:30:00Z,0,13,0,0,0,0,24,0,85805,0,1,5,0.0,0,-596,910,1506,41,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Malacia,DEF,Man Utd,0.2,0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,7,0,0,0,0,24,0,2212,0,2,0,0.0,0,-17,113,130,44,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Dunk,DEF,Brighton,0.0,0,0,-19,0,1.2,120,0.01,0.01,0.0,3.41,239,7,0,1.1,9.6,2025-02-01T12:30:00Z,90,16,1,0,0,0,24,0,351969,1,0,7,0.0,-3,-5815,6254,12069,42,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Danns,FWD,Liverpool,1.9,0,0,0,0,0.0,709,0.0,0.0,0.0,0.0,232,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,3,0,0,0,0,24,0,3954,0,2,0,0.0,0,386,1226,840,45,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Danns,FWD,Liverpool,1.9,0,0,0,0,0.0,709,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2025-02-12T19:30:00Z,0,8,0,0,0,0,24,0,3954,0,2,2,0.0,0,386,1226,840,45,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Son,DEF,Everton,0.0,0,0,0,0,0.0,225,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,11,0,0,0,0,24,0,17320,0,0,4,0.0,0,-279,0,279,40,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Son,DEF,Everton,0.0,0,0,0,0,0.0,225,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2025-02-12T19:30:00Z,0,12,0,0,0,0,24,0,17320,0,2,2,0.0,0,-279,0,279,40,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Marsh,MID,Southampton,-0.5,0,0,0,0,0.0,693,0.0,0.0,0.0,0.0,236,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,10,0,0,0,0,24,0,428,0,2,1,0.0,0,26,72,46,45,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Antony,MID,Man Utd,0.0,0,0,0,0,0.0,365,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,7,0,0,0,0,24,0,22003,0,2,0,0.0,0,-772,115,887,57,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Hill,MID,Ipswich,1.5,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,236,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,17,0,0,0,0,24,0,6303,0,2,1,0.0,0,197,363,166,48,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Konaté,DEF,Liverpool,9.5,0,0,25,1,0.5,326,0.0,0.0,0.0,1.58,232,0,0,2.5,24.6,2025-02-01T15:00:00Z,90,3,0,0,0,0,24,0,791643,1,2,0,0.0,6,175833,207907,32074,52,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Konaté,DEF,Liverpool,9.5,0,0,8,0,1.8,326,0.01,0.01,0.0,0.98,144,2,0,2.9,26.8,2025-02-12T19:30:00Z,90,8,0,0,0,0,24,0,791643,1,2,2,0.0,1,175833,207907,32074,52,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Chadi Riad,DEF,Crystal Palace,0.0,0,0,0,0,0.0,195,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,14,0,0,0,0,24,0,4969,0,2,0,0.0,0,-136,8,144,43,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Colwill,DEF,Chelsea,1.3,0,0,10,0,12.5,162,0.01,0.07,0.06,1.22,234,1,0,3.4,17.6,2025-02-03T20:00:00Z,90,19,0,0,0,0,24,0,354919,1,1,2,4.0,2,-28452,4684,33136,45,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Pope,GK,Newcastle,0.5,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,238,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,9,0,0,0,0,24,0,357598,0,2,1,0.0,0,241,5263,5022,49,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Gomez,DEF,Liverpool,1.1,0,0,0,0,0.0,322,0.0,0.0,0.0,0.0,232,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,3,0,0,0,0,24,0,50600,0,2,0,0.0,0,-5334,64,5398,47,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Gomez,DEF,Liverpool,1.1,0,0,0,0,0.0,322,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2025-02-12T19:30:00Z,0,8,0,0,0,0,24,0,50600,0,2,2,0.0,0,-5334,64,5398,47,False,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Calvert-Lewin,FWD,Everton,0.0,0,0,0,0,0.0,220,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,11,0,0,0,0,24,0,160384,0,0,4,0.0,0,-47960,6665,54625,54,True,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
