element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,GW,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team
196,62,2,0,False,2025-10-05T13:00:00Z,2,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-333,6720,0,333,Sambo,DEF,Burnley
196,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-315,6407,0,315,Sambo,DEF,Burnley
196,90,20,0,False,2025-10-26T14:00:00Z,2,3,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-189,6229,0,189,Sambo,DEF,Burnley
196,92,1,0,True,2025-11-01T15:00:00Z,0,2,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-180,6047,0,180,Sambo,DEF,Burnley
196,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-137,5909,0,137,Sambo,DEF,Burnley
196,114,7,0,True,2025-11-22T12:30:00Z,0,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-134,5771,0,134,Sambo,DEF,Burnley
196,122,5,0,False,2025-11-29T15:00:00Z,3,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-96,5673,0,96,Sambo,DEF,Burnley
196,134,8,0,True,2025-12-03T19:30:00Z,0,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-54,5628,0,54,Sambo,DEF,Burnley
196,148,15,0,False,2025-12-06T15:00:00Z,2,1,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-72,5558,0,72,Sambo,DEF,Burnley
196,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-150,5408,0,150,Sambo,DEF,Burnley
196,162,4,0,False,2025-12-20T15:00:00Z,1,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-74,5331,0,74,Sambo,DEF,Burnley
196,173,9,0,True,2025-12-27T15:00:00Z,0,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-65,5265,0,65,Sambo,DEF,Burnley
196,183,15,0,True,2025-12-30T19:30:00Z,1,3,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-37,5238,0,37,Sambo,DEF,Burnley
196,193,6,0,False,2026-01-03T15:00:00Z,2,0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-23,5213,0,23,Sambo,DEF,Burnley
196,204,14,0,True,2026-01-07T20:15:00Z,2,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-28,5186,0,28,Sambo,DEF,Burnley
196,215,12,0,False,2026-01-17T15:00:00Z,1,1,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-50,5135,0,50,Sambo,DEF,Burnley
196,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-21,5119,0,21,Sambo,DEF,Burnley
196,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-28,5089,0,28,Sambo,DEF,Burnley
196,244,19,0,True,2026-02-07T15:00:00Z,0,2,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-21,5070,0,21,Sambo,DEF,Burnley
196,254,8,0,False,2026-02-11T19:40:00Z,2,3,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-21,5047,0,21,Sambo,DEF,Burnley
196,263,7,0,False,2026-02-21T15:00:00Z,1,1,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-21,5027,0,21,Sambo,DEF,Burnley
196,274,5,0,True,2026-02-28T15:00:00Z,3,4,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-13,5013,0,13,Sambo,DEF,Burnley
196,284,9,0,False,2026-03-03T19:30:00Z,2,0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-12,5000,0,12,Sambo,DEF,Burnley
196,293,4,0,True,2026-03-14T15:00:00Z,0,0,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-15,4988,0,15,Sambo,DEF,Burnley
196,305,10,0,False,2026-03-21T15:00:00Z,3,1,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-11,4970,0,11,Sambo,DEF,Burnley
197,6,18,1,False,2025-08-16T14:00:00Z,3,0,1,False,73,0,0,0,3,0,0,0,0,0,0,0,-4,4.6,15.9,6.0,2.7,0,1,0,0,1,0.03,0.08,0.11,2.09,4.0,0,11752,0,0,Sonne,DEF,Burnley
197,14,17,1,True,2025-08-23T14:00:00Z,2,0,2,False,21,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.0,0,2,0,0,0,0.00,0.00,0.00,0.16,4.0,107,16483,1574,1467,Sonne,DEF,Burnley
197,26,14,1,False,2025-08-30T14:00:00Z,3,2,3,False,8,0,0,0,1,0,0,0,0,0,0,0,1,3.0,0.0,0.0,0.3,1,0,1,2,0,0.00,0.00,0.00,1.06,4.0,-918,16874,800,1718,Sonne,DEF,Burnley
197,34,12,0,True,2025-09-14T13:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-906,16955,614,1520,Sonne,DEF,Burnley
197,44,16,0,True,2025-09-20T14:00:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-598,16905,396,994,Sonne,DEF,Burnley
197,57,13,0,False,2025-09-27T14:00:00Z,5,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-661,16646,355,1016,Sonne,DEF,Burnley
197,62,2,0,False,2025-10-05T13:00:00Z,2,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-531,16494,254,785,Sonne,DEF,Burnley
197,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-266,16995,491,757,Sonne,DEF,Burnley
197,90,20,0,False,2025-10-26T14:00:00Z,2,3,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-284,17016,329,613,Sonne,DEF,Burnley
197,92,1,0,True,2025-11-01T15:00:00Z,0,2,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-357,16970,208,565,Sonne,DEF,Burnley
197,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-339,16841,112,451,Sonne,DEF,Burnley
197,114,7,0,True,2025-11-22T12:30:00Z,0,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-278,16852,104,382,Sonne,DEF,Burnley
197,122,5,0,False,2025-11-29T15:00:00Z,3,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-262,16806,67,329,Sonne,DEF,Burnley
197,134,8,0,True,2025-12-03T19:30:00Z,0,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-170,16685,57,227,Sonne,DEF,Burnley
197,148,15,0,False,2025-12-06T15:00:00Z,2,1,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-192,16611,86,278,Sonne,DEF,Burnley
197,153,10,7,True,2025-12-13T17:30:00Z,2,3,16,False,13,1,0,0,0,0,0,0,0,0,0,0,16,32.6,0.8,17.0,5.0,0,0,0,0,0,0.39,0.00,0.39,0.00,3.8,385,18205,974,589,Sonne,DEF,Burnley
197,162,4,1,False,2025-12-20T15:00:00Z,1,1,17,False,13,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.3,0.0,0.2,2,0,0,2,0,0.00,0.00,0.00,0.34,3.8,15965,41786,16908,943,Sonne,DEF,Burnley
197,173,9,0,True,2025-12-27T15:00:00Z,0,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,4281,49594,6073,1792,Sonne,DEF,Burnley
197,183,15,0,True,2025-12-30T19:30:00Z,1,3,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,-858,41543,1687,2545,Sonne,DEF,Burnley
197,193,6,1,False,2026-01-03T15:00:00Z,2,0,20,False,35,0,0,0,0,0,0,0,0,0,0,0,2,2.6,0.5,7.0,1.0,2,1,1,3,0,0.13,0.00,0.13,0.12,3.8,-661,37017,973,1634,Sonne,DEF,Burnley
197,204,14,1,True,2026-01-07T20:15:00Z,2,2,21,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.02,3.8,-848,36194,778,1626,Sonne,DEF,Burnley
197,215,12,0,False,2026-01-17T15:00:00Z,1,1,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,-325,36132,1287,1612,Sonne,DEF,Burnley
197,224,18,0,True,2026-01-24T15:00:00Z,2,2,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,-1110,34978,227,1337,Sonne,DEF,Burnley
197,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,-1409,33686,223,1632,Sonne,DEF,Burnley
197,244,19,0,True,2026-02-07T15:00:00Z,0,2,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,-2234,31359,45,2279,Sonne,DEF,Burnley
197,254,8,0,False,2026-02-11T19:40:00Z,2,3,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,-2083,29250,0,2083,Sonne,DEF,Burnley
197,263,7,0,False,2026-02-21T15:00:00Z,1,1,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,-1602,27825,0,1602,Sonne,DEF,Burnley
197,274,5,0,True,2026-02-28T15:00:00Z,3,4,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,-927,26915,0,927,Sonne,DEF,Burnley
197,284,9,0,False,2026-03-03T19:30:00Z,2,0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,-967,25954,0,967,Sonne,DEF,Burnley
197,293,4,0,True,2026-03-14T15:00:00Z,0,0,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,-945,25046,0,945,Sonne,DEF,Burnley
197,305,10,0,False,2026-03-21T15:00:00Z,3,1,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,-729,23640,0,729,Sonne,DEF,Burnley
198,6,18,0,False,2025-08-16T14:00:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,0,251170,0,0,Tuanzebe,DEF,Burnley
198,14,17,0,True,2025-08-23T14:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-21156,236961,3280,24436,Tuanzebe,DEF,Burnley
198,26,14,0,False,2025-08-30T14:00:00Z,3,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-35080,199567,806,35886,Tuanzebe,DEF,Burnley
198,34,12,0,True,2025-09-14T13:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,10156,240325,37691,27535,Tuanzebe,DEF,Burnley
198,44,16,0,True,2025-09-20T14:00:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,6146,231913,23191,17045,Tuanzebe,DEF,Burnley
198,57,13,0,False,2025-09-27T14:00:00Z,5,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-4429,227011,13130,17559,Tuanzebe,DEF,Burnley
198,62,2,1,False,2025-10-05T13:00:00Z,2,1,7,False,90,0,0,0,2,0,0,0,0,0,0,0,6,17.6,0.9,0.0,1.9,4,4,3,7,1,0.00,0.01,0.01,1.37,3.9,-7976,218661,5438,13414,Tuanzebe,DEF,Burnley
198,72,11,8,True,2025-10-18T14:00:00Z,2,0,8,False,90,0,0,1,0,0,0,0,0,0,0,0,23,18.4,0.3,0.0,1.9,11,2,0,11,1,0.00,0.00,0.00,2.63,3.9,-4175,215927,7709,11884,Tuanzebe,DEF,Burnley
198,90,20,1,False,2025-10-26T14:00:00Z,2,3,9,False,90,0,0,0,2,0,0,0,0,0,0,0,4,16.0,0.6,0.0,1.7,9,1,0,9,1,0.00,0.00,0.00,2.52,3.9,4552,223064,10748,6196,Tuanzebe,DEF,Burnley
198,92,1,3,True,2025-11-01T15:00:00Z,0,2,10,False,90,0,0,0,2,0,0,0,0,0,0,0,20,36.2,1.3,0.0,3.8,19,2,0,19,1,0.00,0.01,0.01,2.42,3.9,-1828,221462,7158,8986,Tuanzebe,DEF,Burnley
198,110,19,3,False,2025-11-08T15:00:00Z,3,2,11,False,90,0,0,0,3,0,0,0,0,0,0,0,5,25.4,1.0,0.0,2.6,9,4,1,10,1,0.00,0.00,0.00,3.02,3.9,2140,224377,7941,5801,Tuanzebe,DEF,Burnley
198,114,7,1,True,2025-11-22T12:30:00Z,0,2,12,False,90,0,0,0,2,0,0,0,0,0,0,0,6,20.6,0.4,0.0,2.1,5,5,2,7,1,0.00,0.00,0.00,1.72,3.9,1016,226117,7885,6869,Tuanzebe,DEF,Burnley
198,122,5,0,False,2025-11-29T15:00:00Z,3,1,13,False,90,0,0,0,3,0,0,0,1,0,0,0,-9,9.4,0.3,0.0,1.0,7,2,0,7,1,0.00,0.01,0.01,3.06,3.9,-3212,224409,2873,6085,Tuanzebe,DEF,Burnley
198,134,8,0,True,2025-12-03T19:30:00Z,0,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-2459,220415,2262,4721,Tuanzebe,DEF,Burnley
198,148,15,0,False,2025-12-06T15:00:00Z,2,1,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-13991,204193,489,14480,Tuanzebe,DEF,Burnley
198,153,10,1,True,2025-12-13T17:30:00Z,2,3,16,False,76,0,0,0,3,0,0,0,0,0,0,0,4,6.2,3.8,0.0,1.0,1,4,3,4,1,0.00,0.08,0.08,2.23,3.9,-32892,171309,136,33028,Tuanzebe,DEF,Burnley
198,162,4,0,False,2025-12-20T15:00:00Z,1,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-15400,156828,110,15510,Tuanzebe,DEF,Burnley
198,173,9,0,True,2025-12-27T15:00:00Z,0,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-10254,146029,113,10367,Tuanzebe,DEF,Burnley
198,183,15,0,True,2025-12-30T19:30:00Z,1,3,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-8145,138212,49,8194,Tuanzebe,DEF,Burnley
198,193,6,0,False,2026-01-03T15:00:00Z,2,0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-3567,136071,112,3679,Tuanzebe,DEF,Burnley
198,204,14,0,True,2026-01-07T20:15:00Z,2,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-3580,132513,29,3609,Tuanzebe,DEF,Burnley
198,215,12,4,False,2026-01-17T15:00:00Z,1,1,22,False,90,0,0,0,1,0,0,0,0,0,0,0,7,26.6,0.0,0.0,2.7,10,2,1,11,1,0.00,0.00,0.00,3.18,3.9,-2832,129909,335,3167,Tuanzebe,DEF,Burnley
198,224,18,7,True,2026-01-24T15:00:00Z,2,2,23,False,90,1,0,0,2,0,0,0,0,0,0,0,18,44.6,0.3,52.0,9.7,6,1,1,7,1,0.61,0.00,0.61,2.05,3.9,-528,129638,712,1240,Tuanzebe,DEF,Burnley
198,238,17,-2,False,2026-02-02T20:00:00Z,3,0,24,False,45,0,0,0,2,1,0,0,0,0,0,0,-3,4.2,0.9,0.0,0.5,4,2,1,5,1,0.00,0.00,0.00,0.68,3.9,1018,131026,2842,1824,Tuanzebe,DEF,Burnley
198,244,19,0,True,2026-02-07T15:00:00Z,0,2,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-308,130649,1233,1541,Tuanzebe,DEF,Burnley
198,254,8,0,False,2026-02-11T19:40:00Z,2,3,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-1304,129240,800,2104,Tuanzebe,DEF,Burnley
198,263,7,0,False,2026-02-21T15:00:00Z,1,1,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-3558,125753,101,3659,Tuanzebe,DEF,Burnley
198,274,5,0,True,2026-02-28T15:00:00Z,3,4,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-2202,123666,89,2291,Tuanzebe,DEF,Burnley
198,284,9,0,False,2026-03-03T19:30:00Z,2,0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-2214,121400,49,2263,Tuanzebe,DEF,Burnley
198,293,4,0,True,2026-03-14T15:00:00Z,0,0,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-2002,119485,52,2054,Tuanzebe,DEF,Burnley
198,305,10,0,False,2026-03-21T15:00:00Z,3,1,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-1926,115702,107,2033,Tuanzebe,DEF,Burnley
199,6,18,0,False,2025-08-16T14:00:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,0,12556,0,0,Worrall,DEF,Burnley
199,14,17,1,True,2025-08-23T14:00:00Z,2,0,2,False,7,0,0,0,0,0,0,0,0,0,0,0,6,6.0,0.0,0.0,0.6,2,0,1,3,0,0.00,0.00,0.00,0.11,4.0,-1214,14603,358,1572,Worrall,DEF,Burnley
199,26,14,1,False,2025-08-30T14:00:00Z,3,2,3,False,7,0,0,0,1,0,0,0,0,0,0,0,1,3.0,0.0,0.0,0.3,2,1,0,2,0,0.00,0.00,0.00,1.06,4.0,-930,15013,493,1423,Worrall,DEF,Burnley
199,34,12,1,True,2025-09-14T13:00:00Z,0,1,4,False,4,0,0,0,1,0,0,0,0,0,0,0,-1,2.0,0.0,0.0,0.2,1,0,0,1,0,0.00,0.00,0.00,1.00,4.0,-743,15116,406,1149,Worrall,DEF,Burnley
199,44,16,0,True,2025-09-20T14:00:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-311,15301,439,750,Worrall,DEF,Burnley
199,57,13,0,False,2025-09-27T14:00:00Z,5,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-538,15144,299,837,Worrall,DEF,Burnley
199,62,2,1,False,2025-10-05T13:00:00Z,2,1,7,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,5091,22460,6345,1254,Worrall,DEF,Burnley
199,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,3975,26337,5725,1750,Worrall,DEF,Burnley
199,90,20,0,False,2025-10-26T14:00:00Z,2,3,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-763,25390,626,1389,Worrall,DEF,Burnley
199,92,1,0,True,2025-11-01T15:00:00Z,0,2,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-855,24766,332,1187,Worrall,DEF,Burnley
199,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-798,24105,157,955,Worrall,DEF,Burnley
199,114,7,0,True,2025-11-22T12:30:00Z,0,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-785,23624,129,914,Worrall,DEF,Burnley
199,122,5,0,False,2025-11-29T15:00:00Z,3,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-689,23014,53,742,Worrall,DEF,Burnley
199,134,8,0,True,2025-12-03T19:30:00Z,0,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-408,22809,47,455,Worrall,DEF,Burnley
199,148,15,1,False,2025-12-06T15:00:00Z,2,1,15,False,45,0,0,0,0,0,0,0,0,0,0,0,5,13.8,0.3,2.0,1.6,7,1,1,8,0,0.00,0.01,0.01,0.37,3.9,-496,22434,64,560,Worrall,DEF,Burnley
199,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-1111,21514,224,1335,Worrall,DEF,Burnley
199,162,4,2,False,2025-12-20T15:00:00Z,1,1,17,False,90,0,0,0,1,0,0,0,0,0,0,0,5,17.4,0.2,0.0,1.8,9,2,0,9,1,0.00,0.01,0.01,1.41,3.9,-346,21316,236,582,Worrall,DEF,Burnley
199,173,9,0,True,2025-12-27T15:00:00Z,0,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.8,839,24002,1365,526,Worrall,DEF,Burnley
